Unieke identiticatie meetpunt;Datum staalname;Geanalyseerde fractie;Unieke identificatie gemeten parameter;Aanpak kwantificeringsgrens;Resultaat;Unieke identificatie van de eenheid
NL89_TERNZBI20;04/01/2023;EF;1338;=;2000.0000;mg/L
NL89_TERNZBI20;30/01/2023;EF;1338;=;1800.0000;mg/L
NL89_TERNZBI20;28/02/2023;EF;1338;=;2000.0000;mg/L
NL89_TERNZBI20;27/03/2023;EF;1338;=;1700.0000;mg/L
NL89_TERNZBI20;24/04/2023;EF;1338;=;1800.0000;mg/L
NL89_TERNZBI20;22/06/2023;EF;1338;=;1800.0000;mg/L
NL89_TERNZBI20;17/07/2023;EF;1338;=;2100.0000;mg/L
NL89_TERNZBI20;14/08/2023;EF;1338;=;2200.0000;mg/L
NL89_TERNZBI20;12/09/2023;EF;1338;=;2300.0000;mg/L
NL89_TERNZBI20;11/10/2023;EF;1338;=;2300.0000;mg/L
NL89_TERNZBI20;08/11/2023;EF;1338;=;1500.0000;mg/L
NL89_TERNZBI20;05/12/2023;EF;1338;=;1600.0000;mg/L
NL89_TERNZBI20;04/01/2023;EF;1339;=;0.0300;mg/L N
NL89_TERNZBI20;30/01/2023;EF;1339;=;0.0787;mg/L N
NL89_TERNZBI20;28/02/2023;EF;1339;=;0.0557;mg/L N
NL89_TERNZBI20;27/03/2023;EF;1339;=;0.0392;mg/L N
NL89_TERNZBI20;24/04/2023;EF;1339;=;0.0333;mg/L N
NL89_TERNZBI20;22/06/2023;EF;1339;=;0.0069;mg/L N
NL89_TERNZBI20;17/07/2023;EF;1339;=;0.0099;mg/L N
NL89_TERNZBI20;14/08/2023;EF;1339;=;0.0251;mg/L N
NL89_TERNZBI20;12/09/2023;EF;1339;=;0.0285;mg/L N
NL89_TERNZBI20;11/10/2023;EF;1339;=;0.0127;mg/L N
NL89_TERNZBI20;08/11/2023;EF;1339;=;0.0206;mg/L N
NL89_TERNZBI20;05/12/2023;EF;1339;=;0.0417;mg/L N
NL89_TERNZBI20;04/01/2023;EF;1340;=;0.7300;mg/L N
NL89_TERNZBI20;30/01/2023;EF;1340;=;1.6100;mg/L N
NL89_TERNZBI20;28/02/2023;EF;1340;=;1.5300;mg/L N
NL89_TERNZBI20;27/03/2023;EF;1340;=;1.7300;mg/L N
NL89_TERNZBI20;24/04/2023;EF;1340;=;1.4700;mg/L N
NL89_TERNZBI20;22/06/2023;EF;1340;=;0.7600;mg/L N
NL89_TERNZBI20;17/07/2023;EF;1340;<;0.0100;mg/L N
NL89_TERNZBI20;14/08/2023;EF;1340;=;0.5670;mg/L N
NL89_TERNZBI20;12/09/2023;EF;1340;=;0.4040;mg/L N
NL89_TERNZBI20;11/10/2023;EF;1340;=;0.4480;mg/L N
NL89_TERNZBI20;08/11/2023;EF;1340;=;1.0000;mg/L N
NL89_TERNZBI20;05/12/2023;EF;1340;=;1.7200;mg/L N
NL89_TERNZBI20;04/01/2023;EB;1345;=;NV;°f (degré français/Franse graden)
NL89_TERNZBI20;30/01/2023;EB;1345;=;NV;°f (degré français/Franse graden)
NL89_TERNZBI20;28/02/2023;EB;1345;=;NV;°f (degré français/Franse graden)
NL89_TERNZBI20;27/03/2023;EB;1345;=;NV;°f (degré français/Franse graden)
NL89_TERNZBI20;24/04/2023;EB;1345;=;NV;°f (degré français/Franse graden)
NL89_TERNZBI20;22/06/2023;EB;1345;=;NV;°f (degré français/Franse graden)
NL89_TERNZBI20;17/07/2023;EB;1345;=;NV;°f (degré français/Franse graden)
NL89_TERNZBI20;14/08/2023;EB;1345;=;NV;°f (degré français/Franse graden)
NL89_TERNZBI20;12/09/2023;EB;1345;=;NV;°f (degré français/Franse graden)
NL89_TERNZBI20;11/10/2023;EB;1345;=;NV;°f (degré français/Franse graden)
NL89_TERNZBI20;08/11/2023;EB;1345;=;NV;°f (degré français/Franse graden)
NL89_TERNZBI20;05/12/2023;EB;1345;=;NV;°f (degré français/Franse graden)
NL89_TERNZBI20;04/01/2023;EB;1350;=;0.1540;mg/L
NL89_TERNZBI20;04/01/2023;EF;1350;=;0.0818;mg/L
NL89_TERNZBI20;30/01/2023;EB;1350;=;0.1430;mg/L
NL89_TERNZBI20;30/01/2023;EF;1350;=;0.0960;mg/L
NL89_TERNZBI20;28/02/2023;EB;1350;=;0.1090;mg/L
NL89_TERNZBI20;28/02/2023;EF;1350;=;0.0730;mg/L
NL89_TERNZBI20;27/03/2023;EB;1350;=;0.1140;mg/L
NL89_TERNZBI20;27/03/2023;EF;1350;=;0.0788;mg/L
NL89_TERNZBI20;24/04/2023;EB;1350;=;0.0981;mg/L
NL89_TERNZBI20;24/04/2023;EF;1350;=;0.0635;mg/L
NL89_TERNZBI20;22/06/2023;EB;1350;=;0.0994;mg/L
NL89_TERNZBI20;22/06/2023;EF;1350;=;0.0477;mg/L
NL89_TERNZBI20;17/07/2023;EB;1350;=;0.0884;mg/L
